file,left1,top1,right1,bottom1,left2,top2,right2,bottom2,left3,top3,right3,bottom3,left4,top4,right4,bottom4
bc34f68f-0c2b-4e9e-be5e-377f531a1207.png,654.0,515.0,782.0,660.0,,,,,,,,,,,,
d5d46405-ff85-46fa-9c3b-2c21ad366f76.png,709.0,534.0,805.0,599.0,,,,,,,,,,,,
d7ba9479-e67a-44dd-8a2b-8a6bea055e72.png,728.0,472.0,856.0,568.0,,,,,,,,,,,,
db8433df-a208-4416-a35d-d131d8e334e3.png,278.0,528.0,409.0,593.0,,,,,,,,,,,,
e078fb2c-acf6-43bf-8cd0-540bbb460947.png,373.0,215.0,503.0,358.0,,,,,,,,,,,,
e5bff349-8b02-4c62-8c64-b32344fa690c.png,666.0,96.0,799.0,238.0,138.0,123.0,369.0,301.0,,,,,,,,
e6063bd8-e46c-4430-a63c-03adc37511f7.png,236.0,469.0,341.0,578.0,,,,,,,,,,,,
e6dc5d04-2f76-425f-99d7-cae3aa095122.png,280.0,458.0,410.0,590.0,628.0,331.0,724.0,473.0,,,,,,,,
e7a47a98-2dd9-45af-9818-1ebd88cfb700.png,184.0,603.0,349.0,727.0,703.0,627.0,824.0,730.0,,,,,,,,
e81a17d3-0c93-47fd-8cab-4ca7914ad86e.png,223.0,448.0,363.0,742.0,772.0,473.0,831.0,580.0,,,,,,,,
ea3f3fb8-d6dc-41c8-9bdf-a67b43570477.png,311.0,559.0,456.0,669.0,,,,,,,,,,,,
03e4827c-7338-4de3-9ac6-8831ba5637e9.png,310.0,388.0,450.0,521.0,,,,,,,,,,,,
0409b97f-7673-42e2-9943-0656c6aaca69.png,574.0,171.0,685.0,254.0,,,,,,,,,,,,
0488a028-fb77-46e1-85fb-f0b86cf57fee.png,241.0,452.0,364.0,522.0,,,,,,,,,,,,
05744f1d-2fa5-41ce-85d3-3df6a7302064.png,701.0,265.0,793.0,330.0,,,,,,,,,,,,
1497c967-d7c7-4c43-abd0-66a71e68e66f.png,646.0,645.0,788.0,779.0,,,,,,,,,,,,
1d247b6c-0687-40bf-839e-fd30e01c585d.png,776.0,337.0,841.0,406.0,,,,,,,,,,,,
29cfef18-40c3-489f-adcf-05bd93765b9d.png,240.0,640.0,368.0,745.0,,,,,,,,,,,,
3036ca10-8d42-4749-81e2-8ed235a6a567.png,226.0,481.0,369.0,616.0,,,,,,,,,,,,
30d44656-0af9-4870-b43c-f83de6cd8f2e.png,569.0,149.0,700.0,255.0,,,,,,,,,,,,
5f429cb7-1eb8-4819-8269-02256d91227d.png,,,,,,,,,,,,,,,,
5f4eb911-ad6e-46da-bc76-2029fcb9dc74.png,,,,,,,,,,,,,,,,
5f501a1e-4313-457e-90f7-c3fdb631ddd0.png,,,,,,,,,,,,,,,,
5f531888-0bcd-44fa-8acb-9f5b71609c38.png,,,,,,,,,,,,,,,,
5f5692b5-580b-442f-a74b-86d0cf419cc3.png,,,,,,,,,,,,,,,,
5f5ae465-560f-47f7-82dc-0064db0c12f8.png,,,,,,,,,,,,,,,,
5f616bc8-5954-42a0-b0e7-14063b036094.png,,,,,,,,,,,,,,,,
5f660838-c965-4463-b376-125bc785efa0.png,,,,,,,,,,,,,,,,
5f71c85d-f8c7-4e05-89db-a61537dc3f97.png,,,,,,,,,,,,,,,,
5f791b1a-d6c4-422c-bac1-c8f3c9049e08.png,,,,,,,,,,,,,,,,
5f7a6f70-a734-47d6-97a3-aa7ede0a2af8.png,,,,,,,,,,,,,,,,
5f7cbe92-d4b4-456e-a38c-e2f370570e99.png,,,,,,,,,,,,,,,,
5f866831-9057-4be0-ae41-8164062a0a22.png,,,,,,,,,,,,,,,,
5f89a135-4b20-4ac9-851a-6d4a27827d25.png,,,,,,,,,,,,,,,,
5f9bfb92-2930-414a-bbeb-8f63a9c73de3.png,,,,,,,,,,,,,,,,
5f9d676f-13bd-4c0c-8727-14804220f54f.png,,,,,,,,,,,,,,,,
5fa389a4-8c9f-4971-8a87-c2fa2f668d12.png,,,,,,,,,,,,,,,,
5fa666d0-e617-46a3-b46b-1e7dfe13cac9.png,,,,,,,,,,,,,,,,
5fa8ad12-9655-4f8f-8d80-d2e598ce959e.png,,,,,,,,,,,,,,,,
5fb64e85-62ef-4852-8ad1-f799015c8cc3.png,,,,,,,,,,,,,,,,
5fbb1924-a341-43b8-89c1-c3a8ef256d66.png,,,,,,,,,,,,,,,,
5fc43445-7ce7-49ec-9bb3-c768966056df.png,,,,,,,,,,,,,,,,
5fc4c038-98f2-485c-b86f-63508d589cab.png,,,,,,,,,,,,,,,,
5fc8af1b-7ebf-4d50-bf28-005bcdf83560.png,,,,,,,,,,,,,,,,
5fd7477f-327b-40e8-9ce3-cb9b7dedbf45.png,,,,,,,,,,,,,,,,
5fddbf25-9d69-435f-b803-9222e972e32b.png,,,,,,,,,,,,,,,,
5fe1991f-2596-4cca-bfdf-2fae8db07cf0.png,,,,,,,,,,,,,,,,
5fe3ceb8-babb-49be-b260-44937fae4b2f.png,,,,,,,,,,,,,,,,
5fecf69f-a89f-4ad9-89ef-a72e93bed642.png,,,,,,,,,,,,,,,,
5fee7685-a1eb-4be4-8054-e550d86f863b.png,,,,,,,,,,,,,,,,
5fef0c10-048f-430c-a4c6-4a38fbc4be6a.png,,,,,,,,,,,,,,,,
5ffbc2de-2553-4f1b-a216-6884c22fbac7.png,,,,,,,,,,,,,,,,
6000d1b8-1733-4617-93e3-b6a633ea0fce.png,,,,,,,,,,,,,,,,
60036cab-47e3-43c3-8772-fb6bd7afdd2b.png,,,,,,,,,,,,,,,,
600459b2-22c1-449c-b5ae-201e3f58a462.png,,,,,,,,,,,,,,,,
600846f8-21c3-4643-bb0c-d56ba57d6282.png,,,,,,,,,,,,,,,,
601383f6-7a06-46c1-ae17-cc09b61a8c5f.png,,,,,,,,,,,,,,,,
60140f62-b956-4518-ab0d-c12f201770c8.png,,,,,,,,,,,,,,,,
601c4ee2-9406-40ba-a855-729424022968.png,,,,,,,,,,,,,,,,
601dd9c6-3544-4a3b-94b7-f9b77ae19451.png,,,,,,,,,,,,,,,,
60228a22-9d7f-4723-a6e4-349e9d17348b.png,,,,,,,,,,,,,,,,
6035822d-4d60-4031-be82-d27aeea9877f.png,,,,,,,,,,,,,,,,
6037c658-65c3-4892-a5ae-032d0e026ce6.png,,,,,,,,,,,,,,,,
60494030-dacc-4c84-ad0b-8037a97963fd.png,,,,,,,,,,,,,,,,
604a6a95-e65c-43c4-b12d-7045ad92e54b.png,,,,,,,,,,,,,,,,
604be598-1827-4b2e-8a07-ad1e7ab51435.png,,,,,,,,,,,,,,,,
604d68d0-417b-4c20-bdb1-5a21638738e2.png,,,,,,,,,,,,,,,,
60533df3-637f-4da8-955b-be149df0a192.png,,,,,,,,,,,,,,,,
60591229-0e49-4593-9257-25c6fa989616.png,,,,,,,,,,,,,,,,
6059ba53-cfad-4b39-981a-09f98ee702d1.png,,,,,,,,,,,,,,,,
605b591a-47f3-42c6-bf31-ef92f875c5a8.png,,,,,,,,,,,,,,,,
605e9bcd-d180-4b9d-aea5-03e6b9ab07d8.png,,,,,,,,,,,,,,,,
6067a125-b3e5-4723-bc09-0d502ade3894.png,,,,,,,,,,,,,,,,
606aba72-d0db-42d5-97e8-c40d88673dcf.png,,,,,,,,,,,,,,,,
606eeadf-1ee5-4ca2-96c4-cf3f94318877.png,,,,,,,,,,,,,,,,
60778bb1-d073-49dd-a8c8-cfc589512ecf.png,,,,,,,,,,,,,,,,
607de530-cda7-4df4-9e06-9b5f1b20ad44.png,,,,,,,,,,,,,,,,
6083bbb8-b360-424d-af0b-c1fa67057968.png,,,,,,,,,,,,,,,,
608d7f22-b74c-4762-ab79-56dc49676f19.png,,,,,,,,,,,,,,,,
60a41f1d-7123-48f9-8d88-69141e31ae23.png,,,,,,,,,,,,,,,,
60ae4424-28e6-4f2e-bcb0-1d3534f314c3.png,,,,,,,,,,,,,,,,
60b27fa3-d9d1-48d9-9c0b-6ce08dcb76f3.png,,,,,,,,,,,,,,,,
60b61cb8-6ef6-49ac-85e0-d3c58996ab70.png,,,,,,,,,,,,,,,,
60c7d6a1-9aad-452f-9789-918056b955ad.png,,,,,,,,,,,,,,,,
60d42b93-cacf-43df-813c-5e1034312e7f.png,,,,,,,,,,,,,,,,
60d9a224-16b8-49ea-adab-ace0359c257b.png,,,,,,,,,,,,,,,,
60dabf7b-68bb-46df-892a-7ceb8c14515f.png,,,,,,,,,,,,,,,,
60e569c0-cc9d-48b3-b554-c871e3107665.png,,,,,,,,,,,,,,,,
60ea902b-a46a-446b-8692-c6b803775ee1.png,,,,,,,,,,,,,,,,
60ec14ce-3df2-4a3c-807a-8ea26d129a2b.png,,,,,,,,,,,,,,,,
60eee555-e0bf-4165-a923-692642dea48f.png,,,,,,,,,,,,,,,,
60ef9ee9-8d6a-410b-8640-4a68710f41ef.png,,,,,,,,,,,,,,,,
60f25384-f542-4670-88a3-ce73277da658.png,,,,,,,,,,,,,,,,
60fa29d5-a531-4467-a0d3-a4a744316a62.png,,,,,,,,,,,,,,,,
61008b44-a7ce-4870-b8e1-4f6f5c7df4d8.png,,,,,,,,,,,,,,,,
6105f7e7-ba2c-4d45-866c-374dcc752523.png,,,,,,,,,,,,,,,,
6113a040-1600-4525-adbc-c5415959ebaf.png,,,,,,,,,,,,,,,,
611a59c3-68d4-48fd-84d9-74f67339b5e1.png,,,,,,,,,,,,,,,,
611a6d3a-3c10-4fe4-9bd5-af17ba537486.png,,,,,,,,,,,,,,,,
611aac41-d471-4689-9732-610d88abb3e7.png,,,,,,,,,,,,,,,,
6121d7b6-8d47-45d4-9706-bd42ae676534.png,,,,,,,,,,,,,,,,
61366af6-2df8-4721-944d-ea0fdec6ed00.png,,,,,,,,,,,,,,,,
613c77d2-a131-4460-a1c2-0e7f3c2c948a.png,,,,,,,,,,,,,,,,
61474ee2-0d01-4b66-933b-11982a94b564.png,,,,,,,,,,,,,,,,
614af470-e19d-4013-baa2-eae7e2b0198a.png,,,,,,,,,,,,,,,,
615aa2bd-c60b-473a-8e6f-d04f406dd034.png,,,,,,,,,,,,,,,,
615cf161-6097-42aa-a416-dc1dcdd3da9a.png,,,,,,,,,,,,,,,,
616211aa-c849-4d2f-bc4f-382f375feb27.png,,,,,,,,,,,,,,,,
6166c4b4-4eef-42d9-9b09-593d92af3f83.png,,,,,,,,,,,,,,,,
616f7796-b973-4da5-9a6d-59988640d84d.png,,,,,,,,,,,,,,,,
6170d315-8713-4182-80de-ab6d4a6072d1.png,,,,,,,,,,,,,,,,
617bd87c-99b7-4b65-bd73-2b598715ac46.png,,,,,,,,,,,,,,,,
617ebe95-c367-4a78-8f24-3666c095fff1.png,,,,,,,,,,,,,,,,
61afc92b-f81a-4466-a69e-a012943ccfd3.png,,,,,,,,,,,,,,,,
61cb0664-ccf9-4097-9cc2-c117814aa4f7.png,,,,,,,,,,,,,,,,
61cdcb62-7c4c-47dd-b366-44d4cf22e586.png,,,,,,,,,,,,,,,,
61db2fa9-6bd3-4e3b-b02f-ec2fbee8d46c.png,,,,,,,,,,,,,,,,
61e285d7-d121-416b-ad81-c0414ae427be.png,,,,,,,,,,,,,,,,
61e7eec7-449a-41f9-923c-e186ddf925cb.png,,,,,,,,,,,,,,,,
