file,left1,top1,right1,bottom1,left2,top2,right2,bottom2,left3,top3,right3,bottom3,left4,top4,right4,bottom4
0100515c-5204-4f31-98e0-f35e4b00004a.png,703.0,416.0,787.0,493.0,,,,,,,,,,,,
01dc817c-3cfa-49fe-8662-518edc30652a.png,368.0,677.0,469.0,816.0,,,,,,,,,,,,
04dd9347-6215-4b34-a98f-a73e577aff9d.png,719.0,736.0,854.0,805.0,,,,,,,,,,,,
0ab261f9-4eb5-42ab-a9a5-e918904d6356.png,613.0,352.0,719.0,454.0,266.0,644.0,401.0,790.0,545.0,452.0,760.0,577.0,722.0,558.0,810.0,646.0
0d9f8e9e-3a29-472a-8a96-7c792d6f3edf.png,657.0,414.0,902.0,705.0,281.0,445.0,394.0,565.0,,,,,,,,
11a41e42-fdb4-4216-9e04-d4914fe2186e.png,271.0,368.0,417.0,490.0,,,,,,,,,,,,
15741dba-9bd7-469c-acfc-fb563112ee39.png,766.0,314.0,871.0,433.0,,,,,,,,,,,,
15965584-26e8-450b-823d-030d71049494.png,649.0,422.0,778.0,498.0,,,,,,,,,,,,
1693a790-88c8-46fa-9ce7-3b0c5834ba90.png,215.0,273.0,346.0,423.0,,,,,,,,,,,,
1b4ccf65-5872-4694-b441-599471b7794a.png,331.0,119.0,452.0,268.0,,,,,,,,,,,,
1be56c93-6607-4b08-b73a-dfe4ca81f7b1.png,319.0,698.0,413.0,783.0,,,,,,,,,,,,
1caf3708-4998-4594-bf7f-ea4beb24b6f5.png,725.0,728.0,862.0,813.0,,,,,,,,,,,,
22c13a41-b046-441e-adbf-ed77104b6249.png,268.0,557.0,369.0,622.0,,,,,,,,,,,,
2cafbcf4-4191-44a1-b81e-b3b6c75ecc7d.png,298.0,266.0,415.0,350.0,,,,,,,,,,,,
2dce719f-1702-406f-a471-03f033f1822a.png,214.0,340.0,282.0,402.0,,,,,,,,,,,,
2e4b20f7-69c4-4680-9c8b-6984c195b1cf.png,176.0,595.0,300.0,712.0,675.0,470.0,843.0,642.0,578.0,217.0,685.0,400.0,,,,
30d3d2f9-4342-4ab4-9032-34d894c2cfbb.png,673.0,522.0,746.0,608.0,256.0,546.0,354.0,633.0,317.0,327.0,436.0,470.0,,,,
32764f2f-ea89-4d7c-aa7d-e70366218270.png,688.0,292.0,828.0,417.0,,,,,,,,,,,,
341983d7-a04e-4b75-a021-1c5562139301.png,385.0,482.0,485.0,557.0,,,,,,,,,,,,
34fbff70-fa6e-4709-ab07-17f739fce394.png,343.0,164.0,463.0,260.0,246.0,268.0,433.0,480.0,,,,,,,,
34fdff09-5bc2-4df5-b8cf-3c37662037c8.png,333.0,502.0,477.0,632.0,,,,,,,,,,,,
35477f5b-9747-4f99-b1ce-7c97150cccfd.png,576.0,520.0,701.0,649.0,165.0,509.0,366.0,652.0,,,,,,,,
3666d8e9-60ac-4d61-a527-a87a4fbe4459.png,308.0,541.0,406.0,687.0,,,,,,,,,,,,
36bd8ee6-cfb2-48ae-a57d-dcea7ba8deec.png,329.0,417.0,459.0,547.0,,,,,,,,,,,,
39693e31-b11e-4cd5-a626-2862cb0ede1d.png,567.0,476.0,693.0,610.0,251.0,394.0,378.0,582.0,,,,,,,,
3b4a83a5-e755-4b20-b21c-0a0424095325.png,305.0,525.0,448.0,655.0,,,,,,,,,,,,
