file,left1,top1,right1,bottom1,left2,top2,right2,bottom2,left3,top3,right3,bottom3,left4,top4,right4,bottom4
0100515c-5204-4f31-98e0-f35e4b00004a.png,703,416,787,493,,,,,,,,,,,,
01dc817c-3cfa-49fe-8662-518edc30652a.png,368,677,469,816,,,,,,,,,,,,
04dd9347-6215-4b34-a98f-a73e577aff9d.png,719,736,854,805,,,,,,,,,,,,
0ab261f9-4eb5-42ab-a9a5-e918904d6356.png,613,352,719,454,266,644,401,790,545,452,760,577,722,558,810,646
0d9f8e9e-3a29-472a-8a96-7c792d6f3edf.png,657,414,902,705,281,445,394,565,,,,,,,,
11a41e42-fdb4-4216-9e04-d4914fe2186e.png,271,368,417,490,,,,,,,,,,,,
15741dba-9bd7-469c-acfc-fb563112ee39.png,766,314,871,433,,,,,,,,,,,,
15965584-26e8-450b-823d-030d71049494.png,649,422,778,498,,,,,,,,,,,,
1693a790-88c8-46fa-9ce7-3b0c5834ba90.png,215,273,346,423,,,,,,,,,,,,
1b4ccf65-5872-4694-b441-599471b7794a.png,331,119,452,268,,,,,,,,,,,,
1be56c93-6607-4b08-b73a-dfe4ca81f7b1.png,319,698,413,783,,,,,,,,,,,,
1caf3708-4998-4594-bf7f-ea4beb24b6f5.png,725,728,862,813,,,,,,,,,,,,
22c13a41-b046-441e-adbf-ed77104b6249.png,268,557,369,622,,,,,,,,,,,,
2cafbcf4-4191-44a1-b81e-b3b6c75ecc7d.png,298,266,415,350,,,,,,,,,,,,
2dce719f-1702-406f-a471-03f033f1822a.png,214,340,282,402,,,,,,,,,,,,
2e4b20f7-69c4-4680-9c8b-6984c195b1cf.png,176,595,300,712,675,470,843,642,578,217,685,400,,,,
30d3d2f9-4342-4ab4-9032-34d894c2cfbb.png,673,522,746,608,256,546,354,633,317,327,436,470,,,,
32764f2f-ea89-4d7c-aa7d-e70366218270.png,688,292,828,417,,,,,,,,,,,,
341983d7-a04e-4b75-a021-1c5562139301.png,385,482,485,557,,,,,,,,,,,,
34fbff70-fa6e-4709-ab07-17f739fce394.png,343,164,463,260,246,268,433,480,,,,,,,,
47167140-49c9-4f83-b630-f0fe4f53a935.png,,,,,,,,,,,,,,,,
4720bf42-9a75-4325-a841-e2710a9c60f4.png,,,,,,,,,,,,,,,,
4721a511-43ae-4f06-99f6-724174a6da03.png,,,,,,,,,,,,,,,,
4723e9c7-2812-46b0-962d-183008ed0ee8.png,,,,,,,,,,,,,,,,
472688c0-2bd6-4fa3-b2ee-56b441e5cb35.png,,,,,,,,,,,,,,,,
472d62fe-7182-4496-b8bd-211ee7089683.png,,,,,,,,,,,,,,,,
472e22e0-2136-4c1a-8d05-e169c696f948.png,,,,,,,,,,,,,,,,
47335c95-e088-4cd8-9dee-60216fd8e185.png,,,,,,,,,,,,,,,,
4738ed4e-96a7-4c15-9b7c-a68e42721192.png,,,,,,,,,,,,,,,,
474072bf-6365-4812-9a75-0ba64458f841.png,,,,,,,,,,,,,,,,
4743faf1-c26f-4b94-a796-c724ff2cdd17.png,,,,,,,,,,,,,,,,
4754adf8-4003-4bc5-840a-511b885b0a62.png,,,,,,,,,,,,,,,,
47565898-7e1b-4181-b5d5-28dac3623f87.png,,,,,,,,,,,,,,,,
47566189-d996-49b4-bec9-1eab390d1649.png,,,,,,,,,,,,,,,,
4769fa12-e694-48ce-ad4e-0628e5dd75f0.png,,,,,,,,,,,,,,,,
476fd67f-33e0-47e7-b7d2-5f6e2afe4662.png,,,,,,,,,,,,,,,,
4770b15c-5b12-462d-8949-0c59380c02b2.png,,,,,,,,,,,,,,,,
477986bf-e6c0-4cb6-8287-8ab2a0ee98e8.png,,,,,,,,,,,,,,,,
478b099b-555c-4c82-916a-37389e42c4b1.png,,,,,,,,,,,,,,,,
478d58f7-13a0-423d-b759-20dc25412a66.png,,,,,,,,,,,,,,,,
