file,left1,top1,right1,bottom1,left2,top2,right2,bottom2,left3,top3,right3,bottom3,left4,top4,right4,bottom4
bc34f68f-0c2b-4e9e-be5e-377f531a1207.png,654.0,515.0,782.0,660.0,,,,,,,,,,,,
d5d46405-ff85-46fa-9c3b-2c21ad366f76.png,709.0,534.0,805.0,599.0,,,,,,,,,,,,
d7ba9479-e67a-44dd-8a2b-8a6bea055e72.png,728.0,472.0,856.0,568.0,,,,,,,,,,,,
db8433df-a208-4416-a35d-d131d8e334e3.png,278.0,528.0,409.0,593.0,,,,,,,,,,,,
e078fb2c-acf6-43bf-8cd0-540bbb460947.png,373.0,215.0,503.0,358.0,,,,,,,,,,,,
e5bff349-8b02-4c62-8c64-b32344fa690c.png,666.0,96.0,799.0,238.0,138.0,123.0,369.0,301.0,,,,,,,,
e6063bd8-e46c-4430-a63c-03adc37511f7.png,236.0,469.0,341.0,578.0,,,,,,,,,,,,
e6dc5d04-2f76-425f-99d7-cae3aa095122.png,280.0,458.0,410.0,590.0,628.0,331.0,724.0,473.0,,,,,,,,
e7a47a98-2dd9-45af-9818-1ebd88cfb700.png,184.0,603.0,349.0,727.0,703.0,627.0,824.0,730.0,,,,,,,,
e81a17d3-0c93-47fd-8cab-4ca7914ad86e.png,223.0,448.0,363.0,742.0,772.0,473.0,831.0,580.0,,,,,,,,
ea3f3fb8-d6dc-41c8-9bdf-a67b43570477.png,311.0,559.0,456.0,669.0,,,,,,,,,,,,
03e4827c-7338-4de3-9ac6-8831ba5637e9.png,310.0,388.0,450.0,521.0,,,,,,,,,,,,
0409b97f-7673-42e2-9943-0656c6aaca69.png,574.0,171.0,685.0,254.0,,,,,,,,,,,,
0488a028-fb77-46e1-85fb-f0b86cf57fee.png,241.0,452.0,364.0,522.0,,,,,,,,,,,,
05744f1d-2fa5-41ce-85d3-3df6a7302064.png,701.0,265.0,793.0,330.0,,,,,,,,,,,,
1497c967-d7c7-4c43-abd0-66a71e68e66f.png,646.0,645.0,788.0,779.0,,,,,,,,,,,,
1d247b6c-0687-40bf-839e-fd30e01c585d.png,776.0,337.0,841.0,406.0,,,,,,,,,,,,
29cfef18-40c3-489f-adcf-05bd93765b9d.png,240.0,640.0,368.0,745.0,,,,,,,,,,,,
3036ca10-8d42-4749-81e2-8ed235a6a567.png,226.0,481.0,369.0,616.0,,,,,,,,,,,,
30d44656-0af9-4870-b43c-f83de6cd8f2e.png,569.0,149.0,700.0,255.0,,,,,,,,,,,,
61366af6-2df8-4721-944d-ea0fdec6ed00.png,,,,,,,,,,,,,,,,
613c77d2-a131-4460-a1c2-0e7f3c2c948a.png,,,,,,,,,,,,,,,,
61474ee2-0d01-4b66-933b-11982a94b564.png,,,,,,,,,,,,,,,,
614af470-e19d-4013-baa2-eae7e2b0198a.png,,,,,,,,,,,,,,,,
615aa2bd-c60b-473a-8e6f-d04f406dd034.png,,,,,,,,,,,,,,,,
615cf161-6097-42aa-a416-dc1dcdd3da9a.png,,,,,,,,,,,,,,,,
616211aa-c849-4d2f-bc4f-382f375feb27.png,,,,,,,,,,,,,,,,
6166c4b4-4eef-42d9-9b09-593d92af3f83.png,,,,,,,,,,,,,,,,
616f7796-b973-4da5-9a6d-59988640d84d.png,,,,,,,,,,,,,,,,
6170d315-8713-4182-80de-ab6d4a6072d1.png,,,,,,,,,,,,,,,,
617bd87c-99b7-4b65-bd73-2b598715ac46.png,,,,,,,,,,,,,,,,
617ebe95-c367-4a78-8f24-3666c095fff1.png,,,,,,,,,,,,,,,,
61afc92b-f81a-4466-a69e-a012943ccfd3.png,,,,,,,,,,,,,,,,
61cb0664-ccf9-4097-9cc2-c117814aa4f7.png,,,,,,,,,,,,,,,,
61cdcb62-7c4c-47dd-b366-44d4cf22e586.png,,,,,,,,,,,,,,,,
61db2fa9-6bd3-4e3b-b02f-ec2fbee8d46c.png,,,,,,,,,,,,,,,,
61e285d7-d121-416b-ad81-c0414ae427be.png,,,,,,,,,,,,,,,,
61e7eec7-449a-41f9-923c-e186ddf925cb.png,,,,,,,,,,,,,,,,
62069e65-26f7-4478-a825-131ed0075756.png,,,,,,,,,,,,,,,,
6207b736-fe0c-4f73-ad9b-9ef1e81aa885.png,,,,,,,,,,,,,,,,
